Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Protein stable ID	Protein stable ID version	Gene name	Source of gene name
ENSMUSG00000069296	ENSMUSG00000069296.5	ENSMUST00000091736	ENSMUST00000091736.5	ENSMUSP00000089330	ENSMUSP00000089330.3	Vmn1r195	MGI Symbol
ENSMUSG00000069296	ENSMUSG00000069296.5	ENSMUST00000091736	ENSMUST00000091736.5	ENSMUSP00000089330	ENSMUSP00000089330.3	Vmn1r195	MGI Symbol
ENSMUSG00000069296	ENSMUSG00000069296.5	ENSMUST00000091736	ENSMUST00000091736.5	ENSMUSP00000089330	ENSMUSP00000089330.3	Vmn1r195	MGI Symbol
ENSMUSG00000069295	ENSMUSG00000069295.3	ENSMUST00000228382	ENSMUST00000228382.2	ENSMUSP00000154358	ENSMUSP00000154358.2	Vmn1r196	MGI Symbol
ENSMUSG00000069295	ENSMUSG00000069295.3	ENSMUST00000228382	ENSMUST00000228382.2	ENSMUSP00000154358	ENSMUSP00000154358.2	Vmn1r196	MGI Symbol
ENSMUSG00000069295	ENSMUSG00000069295.3	ENSMUST00000228382	ENSMUST00000228382.2	ENSMUSP00000154358	ENSMUSP00000154358.2	Vmn1r196	MGI Symbol
ENSMUSG00000069295	ENSMUSG00000069295.3	ENSMUST00000228557	ENSMUST00000228557.2	ENSMUSP00000154145	ENSMUSP00000154145.2	Vmn1r196	MGI Symbol
ENSMUSG00000069295	ENSMUSG00000069295.3	ENSMUST00000228557	ENSMUST00000228557.2	ENSMUSP00000154145	ENSMUSP00000154145.2	Vmn1r196	MGI Symbol
ENSMUSG00000069295	ENSMUSG00000069295.3	ENSMUST00000228557	ENSMUST00000228557.2	ENSMUSP00000154145	ENSMUSP00000154145.2	Vmn1r196	MGI Symbol
ENSMUSG00000069295	ENSMUSG00000069295.3	ENSMUST00000226245	ENSMUST00000226245.2	ENSMUSP00000154048	ENSMUSP00000154048.2	Vmn1r196	MGI Symbol
ENSMUSG00000069295	ENSMUSG00000069295.3	ENSMUST00000226245	ENSMUST00000226245.2	ENSMUSP00000154048	ENSMUSP00000154048.2	Vmn1r196	MGI Symbol
ENSMUSG00000069295	ENSMUSG00000069295.3	ENSMUST00000226245	ENSMUST00000226245.2	ENSMUSP00000154048	ENSMUSP00000154048.2	Vmn1r196	MGI Symbol
ENSMUSG00000069295	ENSMUSG00000069295.3	ENSMUST00000227516	ENSMUST00000227516.2	ENSMUSP00000154355	ENSMUSP00000154355.2	Vmn1r196	MGI Symbol
ENSMUSG00000069295	ENSMUSG00000069295.3	ENSMUST00000227516	ENSMUST00000227516.2	ENSMUSP00000154355	ENSMUSP00000154355.2	Vmn1r196	MGI Symbol
ENSMUSG00000069295	ENSMUSG00000069295.3	ENSMUST00000227516	ENSMUST00000227516.2	ENSMUSP00000154355	ENSMUSP00000154355.2	Vmn1r196	MGI Symbol
ENSMUSG00000069295	ENSMUSG00000069295.3	ENSMUST00000091735	ENSMUST00000091735.2	ENSMUSP00000089329	ENSMUSP00000089329.2	Vmn1r196	MGI Symbol
ENSMUSG00000069295	ENSMUSG00000069295.3	ENSMUST00000091735	ENSMUST00000091735.2	ENSMUSP00000089329	ENSMUSP00000089329.2	Vmn1r196	MGI Symbol
ENSMUSG00000069295	ENSMUSG00000069295.3	ENSMUST00000091735	ENSMUST00000091735.2	ENSMUSP00000089329	ENSMUSP00000089329.2	Vmn1r196	MGI Symbol
ENSMUSG00000031343	ENSMUSG00000031343.14	ENSMUST00000055966	ENSMUST00000055966.13	ENSMUSP00000062638	ENSMUSP00000062638.7	Gabra3	MGI Symbol
ENSMUSG00000031343	ENSMUSG00000031343.14	ENSMUST00000055966	ENSMUST00000055966.13	ENSMUSP00000062638	ENSMUSP00000062638.7	Gabra3	MGI Symbol
ENSMUSG00000031343	ENSMUSG00000031343.14	ENSMUST00000055966	ENSMUST00000055966.13	ENSMUSP00000062638	ENSMUSP00000062638.7	Gabra3	MGI Symbol
ENSMUSG00000031343	ENSMUSG00000031343.14	ENSMUST00000055966	ENSMUST00000055966.13	ENSMUSP00000062638	ENSMUSP00000062638.7	Gabra3	MGI Symbol
ENSMUSG00000031343	ENSMUSG00000031343.14	ENSMUST00000055966	ENSMUST00000055966.13	ENSMUSP00000062638	ENSMUSP00000062638.7	Gabra3	MGI Symbol
ENSMUSG00000031343	ENSMUSG00000031343.14	ENSMUST00000055966	ENSMUST00000055966.13	ENSMUSP00000062638	ENSMUSP00000062638.7	Gabra3	MGI Symbol
ENSMUSG00000031343	ENSMUSG00000031343.14	ENSMUST00000055966	ENSMUST00000055966.13	ENSMUSP00000062638	ENSMUSP00000062638.7	Gabra3	MGI Symbol
ENSMUSG00000031343	ENSMUSG00000031343.14	ENSMUST00000055966	ENSMUST00000055966.13	ENSMUSP00000062638	ENSMUSP00000062638.7	Gabra3	MGI Symbol
ENSMUSG00000031343	ENSMUSG00000031343.14	ENSMUST00000055966	ENSMUST00000055966.13	ENSMUSP00000062638	ENSMUSP00000062638.7	Gabra3	MGI Symbol
ENSMUSG00000031343	ENSMUSG00000031343.14	ENSMUST00000055966	ENSMUST00000055966.13	ENSMUSP00000062638	ENSMUSP00000062638.7	Gabra3	MGI Symbol
ENSMUSG00000031343	ENSMUSG00000031343.14	ENSMUST00000055966	ENSMUST00000055966.13	ENSMUSP00000062638	ENSMUSP00000062638.7	Gabra3	MGI Symbol
ENSMUSG00000031343	ENSMUSG00000031343.14	ENSMUST00000114554	ENSMUST00000114554.3	ENSMUSP00000110201	ENSMUSP00000110201.3	Gabra3	MGI Symbol
ENSMUSG00000031343	ENSMUSG00000031343.14	ENSMUST00000114554	ENSMUST00000114554.3	ENSMUSP00000110201	ENSMUSP00000110201.3	Gabra3	MGI Symbol
ENSMUSG00000031343	ENSMUSG00000031343.14	ENSMUST00000114554	ENSMUST00000114554.3	ENSMUSP00000110201	ENSMUSP00000110201.3	Gabra3	MGI Symbol
ENSMUSG00000069294	ENSMUSG00000069294.3	ENSMUST00000226225	ENSMUST00000226225.2	ENSMUSP00000153747	ENSMUSP00000153747.2	Vmn1r197	MGI Symbol
ENSMUSG00000069294	ENSMUSG00000069294.3	ENSMUST00000226225	ENSMUST00000226225.2	ENSMUSP00000153747	ENSMUSP00000153747.2	Vmn1r197	MGI Symbol
ENSMUSG00000069294	ENSMUSG00000069294.3	ENSMUST00000226225	ENSMUST00000226225.2	ENSMUSP00000153747	ENSMUSP00000153747.2	Vmn1r197	MGI Symbol
ENSMUSG00000069294	ENSMUSG00000069294.3	ENSMUST00000227017	ENSMUST00000227017.2	ENSMUSP00000154632	ENSMUSP00000154632.2	Vmn1r197	MGI Symbol
ENSMUSG00000069294	ENSMUSG00000069294.3	ENSMUST00000227017	ENSMUST00000227017.2	ENSMUSP00000154632	ENSMUSP00000154632.2	Vmn1r197	MGI Symbol
ENSMUSG00000069294	ENSMUSG00000069294.3	ENSMUST00000227017	ENSMUST00000227017.2	ENSMUSP00000154632	ENSMUSP00000154632.2	Vmn1r197	MGI Symbol
ENSMUSG00000069294	ENSMUSG00000069294.3	ENSMUST00000091734	ENSMUST00000091734.2	ENSMUSP00000089328	ENSMUSP00000089328.2	Vmn1r197	MGI Symbol
ENSMUSG00000069294	ENSMUSG00000069294.3	ENSMUST00000091734	ENSMUST00000091734.2	ENSMUSP00000089328	ENSMUSP00000089328.2	Vmn1r197	MGI Symbol
ENSMUSG00000069294	ENSMUSG00000069294.3	ENSMUST00000091734	ENSMUST00000091734.2	ENSMUSP00000089328	ENSMUSP00000089328.2	Vmn1r197	MGI Symbol
ENSMUSG00000095125	ENSMUSG00000095125.3	ENSMUST00000226909	ENSMUST00000226909.2	ENSMUSP00000153942	ENSMUSP00000153942.2	Vmn1r198	MGI Symbol
ENSMUSG00000095125	ENSMUSG00000095125.3	ENSMUST00000226909	ENSMUST00000226909.2	ENSMUSP00000153942	ENSMUSP00000153942.2	Vmn1r198	MGI Symbol
ENSMUSG00000095125	ENSMUSG00000095125.3	ENSMUST00000226909	ENSMUST00000226909.2	ENSMUSP00000153942	ENSMUSP00000153942.2	Vmn1r198	MGI Symbol
ENSMUSG00000095125	ENSMUSG00000095125.3	ENSMUST00000227167	ENSMUST00000227167.2	ENSMUSP00000154434	ENSMUSP00000154434.2	Vmn1r198	MGI Symbol
ENSMUSG00000095125	ENSMUSG00000095125.3	ENSMUST00000227167	ENSMUST00000227167.2	ENSMUSP00000154434	ENSMUSP00000154434.2	Vmn1r198	MGI Symbol
ENSMUSG00000095125	ENSMUSG00000095125.3	ENSMUST00000227167	ENSMUST00000227167.2	ENSMUSP00000154434	ENSMUSP00000154434.2	Vmn1r198	MGI Symbol
ENSMUSG00000095125	ENSMUSG00000095125.3	ENSMUST00000226786	ENSMUST00000226786.2	ENSMUSP00000154486	ENSMUSP00000154486.2	Vmn1r198	MGI Symbol
ENSMUSG00000095125	ENSMUSG00000095125.3	ENSMUST00000226786	ENSMUST00000226786.2	ENSMUSP00000154486	ENSMUSP00000154486.2	Vmn1r198	MGI Symbol
ENSMUSG00000095125	ENSMUSG00000095125.3	ENSMUST00000226786	ENSMUST00000226786.2	ENSMUSP00000154486	ENSMUSP00000154486.2	Vmn1r198	MGI Symbol
ENSMUSG00000095125	ENSMUSG00000095125.3	ENSMUST00000091733	ENSMUST00000091733.2	ENSMUSP00000089327	ENSMUSP00000089327.2	Vmn1r198	MGI Symbol
ENSMUSG00000095125	ENSMUSG00000095125.3	ENSMUST00000091733	ENSMUST00000091733.2	ENSMUSP00000089327	ENSMUSP00000089327.2	Vmn1r198	MGI Symbol
ENSMUSG00000095125	ENSMUSG00000095125.3	ENSMUST00000091733	ENSMUST00000091733.2	ENSMUSP00000089327	ENSMUSP00000089327.2	Vmn1r198	MGI Symbol
ENSMUSG00000069292	ENSMUSG00000069292.5	ENSMUST00000227685	ENSMUST00000227685.2	ENSMUSP00000153918	ENSMUSP00000153918.2	Vmn1r199	MGI Symbol
ENSMUSG00000069292	ENSMUSG00000069292.5	ENSMUST00000227685	ENSMUST00000227685.2	ENSMUSP00000153918	ENSMUSP00000153918.2	Vmn1r199	MGI Symbol
ENSMUSG00000069292	ENSMUSG00000069292.5	ENSMUST00000227685	ENSMUST00000227685.2	ENSMUSP00000153918	ENSMUSP00000153918.2	Vmn1r199	MGI Symbol
ENSMUSG00000069292	ENSMUSG00000069292.5	ENSMUST00000227689	ENSMUST00000227689.2	ENSMUSP00000154112	ENSMUSP00000154112.2	Vmn1r199	MGI Symbol
ENSMUSG00000069292	ENSMUSG00000069292.5	ENSMUST00000227689	ENSMUST00000227689.2	ENSMUSP00000154112	ENSMUSP00000154112.2	Vmn1r199	MGI Symbol
ENSMUSG00000069292	ENSMUSG00000069292.5	ENSMUST00000227689	ENSMUST00000227689.2	ENSMUSP00000154112	ENSMUSP00000154112.2	Vmn1r199	MGI Symbol
ENSMUSG00000069292	ENSMUSG00000069292.5	ENSMUST00000227846	ENSMUST00000227846.2	ENSMUSP00000153996	ENSMUSP00000153996.2	Vmn1r199	MGI Symbol
ENSMUSG00000069292	ENSMUSG00000069292.5	ENSMUST00000227846	ENSMUST00000227846.2	ENSMUSP00000153996	ENSMUSP00000153996.2	Vmn1r199	MGI Symbol
ENSMUSG00000069292	ENSMUSG00000069292.5	ENSMUST00000227846	ENSMUST00000227846.2	ENSMUSP00000153996	ENSMUSP00000153996.2	Vmn1r199	MGI Symbol
ENSMUSG00000069292	ENSMUSG00000069292.5	ENSMUST00000091732	ENSMUST00000091732.4	ENSMUSP00000089326	ENSMUSP00000089326.4	Vmn1r199	MGI Symbol
ENSMUSG00000069292	ENSMUSG00000069292.5	ENSMUST00000091732	ENSMUST00000091732.4	ENSMUSP00000089326	ENSMUSP00000089326.4	Vmn1r199	MGI Symbol
ENSMUSG00000069292	ENSMUSG00000069292.5	ENSMUST00000091732	ENSMUST00000091732.4	ENSMUSP00000089326	ENSMUSP00000089326.4	Vmn1r199	MGI Symbol
ENSMUSG00000101073	ENSMUSG00000101073.3	ENSMUST00000226157	ENSMUST00000226157.2	ENSMUSP00000154259	ENSMUSP00000154259.2	Vmn1r200	MGI Symbol
ENSMUSG00000101073	ENSMUSG00000101073.3	ENSMUST00000226157	ENSMUST00000226157.2	ENSMUSP00000154259	ENSMUSP00000154259.2	Vmn1r200	MGI Symbol
ENSMUSG00000101073	ENSMUSG00000101073.3	ENSMUST00000226157	ENSMUST00000226157.2	ENSMUSP00000154259	ENSMUSP00000154259.2	Vmn1r200	MGI Symbol
ENSMUSG00000101073	ENSMUSG00000101073.3	ENSMUST00000227326	ENSMUST00000227326.2	ENSMUSP00000153883	ENSMUSP00000153883.2	Vmn1r200	MGI Symbol
ENSMUSG00000101073	ENSMUSG00000101073.3	ENSMUST00000227326	ENSMUST00000227326.2	ENSMUSP00000153883	ENSMUSP00000153883.2	Vmn1r200	MGI Symbol
ENSMUSG00000101073	ENSMUSG00000101073.3	ENSMUST00000227326	ENSMUST00000227326.2	ENSMUSP00000153883	ENSMUSP00000153883.2	Vmn1r200	MGI Symbol
ENSMUSG00000101073	ENSMUSG00000101073.3	ENSMUST00000228726	ENSMUST00000228726.2	ENSMUSP00000154179	ENSMUSP00000154179.2	Vmn1r200	MGI Symbol
ENSMUSG00000101073	ENSMUSG00000101073.3	ENSMUST00000228726	ENSMUST00000228726.2	ENSMUSP00000154179	ENSMUSP00000154179.2	Vmn1r200	MGI Symbol
ENSMUSG00000101073	ENSMUSG00000101073.3	ENSMUST00000228726	ENSMUST00000228726.2	ENSMUSP00000154179	ENSMUSP00000154179.2	Vmn1r200	MGI Symbol
ENSMUSG00000101073	ENSMUSG00000101073.3	ENSMUST00000074324	ENSMUST00000074324.5	ENSMUSP00000073934	ENSMUSP00000073934.4	Vmn1r200	MGI Symbol
ENSMUSG00000101073	ENSMUSG00000101073.3	ENSMUST00000074324	ENSMUST00000074324.5	ENSMUSP00000073934	ENSMUSP00000073934.4	Vmn1r200	MGI Symbol
ENSMUSG00000101073	ENSMUSG00000101073.3	ENSMUST00000074324	ENSMUST00000074324.5	ENSMUSP00000073934	ENSMUSP00000073934.4	Vmn1r200	MGI Symbol
ENSMUSG00000094898	ENSMUSG00000094898.3	ENSMUST00000226330	ENSMUST00000226330.2	ENSMUSP00000154490	ENSMUSP00000154490.2	Vmn1r201	MGI Symbol
ENSMUSG00000094898	ENSMUSG00000094898.3	ENSMUST00000226330	ENSMUST00000226330.2	ENSMUSP00000154490	ENSMUSP00000154490.2	Vmn1r201	MGI Symbol
ENSMUSG00000094898	ENSMUSG00000094898.3	ENSMUST00000226330	ENSMUST00000226330.2	ENSMUSP00000154490	ENSMUSP00000154490.2	Vmn1r201	MGI Symbol
ENSMUSG00000094898	ENSMUSG00000094898.3	ENSMUST00000226965	ENSMUST00000226965.2	ENSMUSP00000154790	ENSMUSP00000154790.2	Vmn1r201	MGI Symbol
ENSMUSG00000094898	ENSMUSG00000094898.3	ENSMUST00000226965	ENSMUST00000226965.2	ENSMUSP00000154790	ENSMUSP00000154790.2	Vmn1r201	MGI Symbol
ENSMUSG00000094898	ENSMUSG00000094898.3	ENSMUST00000226965	ENSMUST00000226965.2	ENSMUSP00000154790	ENSMUSP00000154790.2	Vmn1r201	MGI Symbol
ENSMUSG00000094898	ENSMUSG00000094898.3	ENSMUST00000091730	ENSMUST00000091730.2	ENSMUSP00000089324	ENSMUSP00000089324.2	Vmn1r201	MGI Symbol
ENSMUSG00000094898	ENSMUSG00000094898.3	ENSMUST00000091730	ENSMUST00000091730.2	ENSMUSP00000089324	ENSMUSP00000089324.2	Vmn1r201	MGI Symbol
ENSMUSG00000094898	ENSMUSG00000094898.3	ENSMUST00000091730	ENSMUST00000091730.2	ENSMUSP00000089324	ENSMUSP00000089324.2	Vmn1r201	MGI Symbol
ENSMUSG00000094379	ENSMUSG00000094379.3	ENSMUST00000228020	ENSMUST00000228020.2	ENSMUSP00000154314	ENSMUSP00000154314.2	Vmn1r202	MGI Symbol
ENSMUSG00000094379	ENSMUSG00000094379.3	ENSMUST00000228020	ENSMUST00000228020.2	ENSMUSP00000154314	ENSMUSP00000154314.2	Vmn1r202	MGI Symbol
ENSMUSG00000094379	ENSMUSG00000094379.3	ENSMUST00000228020	ENSMUST00000228020.2	ENSMUSP00000154314	ENSMUSP00000154314.2	Vmn1r202	MGI Symbol
ENSMUSG00000094379	ENSMUSG00000094379.3	ENSMUST00000078642	ENSMUST00000078642.2	ENSMUSP00000077711	ENSMUSP00000077711.2	Vmn1r202	MGI Symbol
ENSMUSG00000094379	ENSMUSG00000094379.3	ENSMUST00000078642	ENSMUST00000078642.2	ENSMUSP00000077711	ENSMUSP00000077711.2	Vmn1r202	MGI Symbol
ENSMUSG00000094379	ENSMUSG00000094379.3	ENSMUST00000078642	ENSMUST00000078642.2	ENSMUSP00000077711	ENSMUSP00000077711.2	Vmn1r202	MGI Symbol
ENSMUSG00000069289	ENSMUSG00000069289.3	ENSMUST00000227520	ENSMUST00000227520.2	ENSMUSP00000153892	ENSMUSP00000153892.2	Vmn1r203	MGI Symbol
ENSMUSG00000069289	ENSMUSG00000069289.3	ENSMUST00000227520	ENSMUST00000227520.2	ENSMUSP00000153892	ENSMUSP00000153892.2	Vmn1r203	MGI Symbol
ENSMUSG00000069289	ENSMUSG00000069289.3	ENSMUST00000227520	ENSMUST00000227520.2	ENSMUSP00000153892	ENSMUSP00000153892.2	Vmn1r203	MGI Symbol
ENSMUSG00000069289	ENSMUSG00000069289.3	ENSMUST00000228889	ENSMUST00000228889.2	ENSMUSP00000154399	ENSMUSP00000154399.2	Vmn1r203	MGI Symbol
ENSMUSG00000069289	ENSMUSG00000069289.3	ENSMUST00000228889	ENSMUST00000228889.2	ENSMUSP00000154399	ENSMUSP00000154399.2	Vmn1r203	MGI Symbol
ENSMUSG00000069289	ENSMUSG00000069289.3	ENSMUST00000228889	ENSMUST00000228889.2	ENSMUSP00000154399	ENSMUSP00000154399.2	Vmn1r203	MGI Symbol
ENSMUSG00000069289	ENSMUSG00000069289.3	ENSMUST00000091729	ENSMUST00000091729.2	ENSMUSP00000089322	ENSMUSP00000089322.2	Vmn1r203	MGI Symbol
ENSMUSG00000069289	ENSMUSG00000069289.3	ENSMUST00000091729	ENSMUST00000091729.2	ENSMUSP00000089322	ENSMUSP00000089322.2	Vmn1r203	MGI Symbol
ENSMUSG00000069289	ENSMUSG00000069289.3	ENSMUST00000091729	ENSMUST00000091729.2	ENSMUSP00000089322	ENSMUSP00000089322.2	Vmn1r203	MGI Symbol
ENSMUSG00000094637	ENSMUSG00000094637.3	ENSMUST00000228195	ENSMUST00000228195.2	ENSMUSP00000154519	ENSMUSP00000154519.2	Vmn1r204	MGI Symbol
ENSMUSG00000094637	ENSMUSG00000094637.3	ENSMUST00000228195	ENSMUST00000228195.2	ENSMUSP00000154519	ENSMUSP00000154519.2	Vmn1r204	MGI Symbol
ENSMUSG00000094637	ENSMUSG00000094637.3	ENSMUST00000091728	ENSMUST00000091728.2	ENSMUSP00000089321	ENSMUSP00000089321.2	Vmn1r204	MGI Symbol
ENSMUSG00000094637	ENSMUSG00000094637.3	ENSMUST00000091728	ENSMUST00000091728.2	ENSMUSP00000089321	ENSMUSP00000089321.2	Vmn1r204	MGI Symbol
ENSMUSG00000100296	ENSMUSG00000100296.3	ENSMUST00000185475	ENSMUST00000185475.3	ENSMUSP00000139977	ENSMUSP00000139977.2	Vmn1r205	MGI Symbol
ENSMUSG00000100296	ENSMUSG00000100296.3	ENSMUST00000185475	ENSMUST00000185475.3	ENSMUSP00000139977	ENSMUSP00000139977.2	Vmn1r205	MGI Symbol
ENSMUSG00000100296	ENSMUSG00000100296.3	ENSMUST00000185475	ENSMUST00000185475.3	ENSMUSP00000139977	ENSMUSP00000139977.2	Vmn1r205	MGI Symbol
ENSMUSG00000101578	ENSMUSG00000101578.3	ENSMUST00000227244	ENSMUST00000227244.2	ENSMUSP00000154713	ENSMUSP00000154713.2	Vmn1r206	MGI Symbol
ENSMUSG00000101578	ENSMUSG00000101578.3	ENSMUST00000227244	ENSMUST00000227244.2	ENSMUSP00000154713	ENSMUSP00000154713.2	Vmn1r206	MGI Symbol
ENSMUSG00000101578	ENSMUSG00000101578.3	ENSMUST00000227244	ENSMUST00000227244.2	ENSMUSP00000154713	ENSMUSP00000154713.2	Vmn1r206	MGI Symbol
ENSMUSG00000101578	ENSMUSG00000101578.3	ENSMUST00000187140	ENSMUST00000187140.3	ENSMUSP00000139772	ENSMUSP00000139772.2	Vmn1r206	MGI Symbol
ENSMUSG00000101578	ENSMUSG00000101578.3	ENSMUST00000187140	ENSMUST00000187140.3	ENSMUSP00000139772	ENSMUSP00000139772.2	Vmn1r206	MGI Symbol
ENSMUSG00000101578	ENSMUSG00000101578.3	ENSMUST00000187140	ENSMUST00000187140.3	ENSMUSP00000139772	ENSMUSP00000139772.2	Vmn1r206	MGI Symbol
ENSMUSG00000068105	ENSMUSG00000068105.12	ENSMUST00000089161	ENSMUST00000089161.10	ENSMUSP00000086564	ENSMUSP00000086564.3	Tnfrsf13c	MGI Symbol
ENSMUSG00000068105	ENSMUSG00000068105.12	ENSMUST00000109535	ENSMUST00000109535.3	ENSMUSP00000105161	ENSMUSP00000105161.3	Tnfrsf13c	MGI Symbol
ENSMUSG00000068105	ENSMUSG00000068105.12	ENSMUST00000231049	ENSMUST00000231049.2	ENSMUSP00000154899	ENSMUSP00000154899.2	Tnfrsf13c	MGI Symbol
ENSMUSG00000084136	ENSMUSG00000084136.5	ENSMUST00000237024	ENSMUST00000237024.2	ENSMUSP00000157896	ENSMUSP00000157896.2	Vmn1r207	MGI Symbol
ENSMUSG00000084136	ENSMUSG00000084136.5	ENSMUST00000237024	ENSMUST00000237024.2	ENSMUSP00000157896	ENSMUSP00000157896.2	Vmn1r207	MGI Symbol
ENSMUSG00000084136	ENSMUSG00000084136.5	ENSMUST00000236800	ENSMUST00000236800.2	ENSMUSP00000157931	ENSMUSP00000157931.2	Vmn1r207	MGI Symbol
ENSMUSG00000084136	ENSMUSG00000084136.5	ENSMUST00000236800	ENSMUST00000236800.2	ENSMUSP00000157931	ENSMUSP00000157931.2	Vmn1r207	MGI Symbol
ENSMUSG00000084136	ENSMUSG00000084136.5	ENSMUST00000119931	ENSMUST00000119931.3	ENSMUSP00000158190	ENSMUSP00000158190.2	Vmn1r207	MGI Symbol
ENSMUSG00000084136	ENSMUSG00000084136.5	ENSMUST00000119931	ENSMUST00000119931.3	ENSMUSP00000158190	ENSMUSP00000158190.2	Vmn1r207	MGI Symbol
ENSMUSG00000071493	ENSMUSG00000071493.6	ENSMUST00000227136	ENSMUST00000227136.2	ENSMUSP00000153904	ENSMUSP00000153904.2	Vmn1r208	MGI Symbol
ENSMUSG00000071493	ENSMUSG00000071493.6	ENSMUST00000227136	ENSMUST00000227136.2	ENSMUSP00000153904	ENSMUSP00000153904.2	Vmn1r208	MGI Symbol
ENSMUSG00000071493	ENSMUSG00000071493.6	ENSMUST00000227136	ENSMUST00000227136.2	ENSMUSP00000153904	ENSMUSP00000153904.2	Vmn1r208	MGI Symbol
ENSMUSG00000071493	ENSMUSG00000071493.6	ENSMUST00000124841	ENSMUST00000124841.3	ENSMUSP00000128942	ENSMUSP00000128942.2	Vmn1r208	MGI Symbol
ENSMUSG00000071493	ENSMUSG00000071493.6	ENSMUST00000124841	ENSMUST00000124841.3	ENSMUSP00000128942	ENSMUSP00000128942.2	Vmn1r208	MGI Symbol
ENSMUSG00000071493	ENSMUSG00000071493.6	ENSMUST00000124841	ENSMUST00000124841.3	ENSMUSP00000128942	ENSMUSP00000128942.2	Vmn1r208	MGI Symbol
ENSMUSG00000071491	ENSMUSG00000071491.3	ENSMUST00000227038	ENSMUST00000227038.2	ENSMUSP00000154503	ENSMUSP00000154503.2	Vmn1r209	MGI Symbol
ENSMUSG00000071491	ENSMUSG00000071491.3	ENSMUST00000227038	ENSMUST00000227038.2	ENSMUSP00000154503	ENSMUSP00000154503.2	Vmn1r209	MGI Symbol
ENSMUSG00000071491	ENSMUSG00000071491.3	ENSMUST00000227265	ENSMUST00000227265.2	ENSMUSP00000153997	ENSMUSP00000153997.2	Vmn1r209	MGI Symbol
ENSMUSG00000071491	ENSMUSG00000071491.3	ENSMUST00000227265	ENSMUST00000227265.2	ENSMUSP00000153997	ENSMUSP00000153997.2	Vmn1r209	MGI Symbol
ENSMUSG00000071491	ENSMUSG00000071491.3	ENSMUST00000095961	ENSMUST00000095961.2	ENSMUSP00000093657	ENSMUSP00000093657.2	Vmn1r209	MGI Symbol
ENSMUSG00000071491	ENSMUSG00000071491.3	ENSMUST00000095961	ENSMUST00000095961.2	ENSMUSP00000093657	ENSMUSP00000093657.2	Vmn1r209	MGI Symbol
ENSMUSG00000061296	ENSMUSG00000061296.3	ENSMUST00000226294	ENSMUST00000226294.2	ENSMUSP00000153776	ENSMUSP00000153776.2	Vmn1r210	MGI Symbol
ENSMUSG00000061296	ENSMUSG00000061296.3	ENSMUST00000226294	ENSMUST00000226294.2	ENSMUSP00000153776	ENSMUSP00000153776.2	Vmn1r210	MGI Symbol
ENSMUSG00000061296	ENSMUSG00000061296.3	ENSMUST00000226294	ENSMUST00000226294.2	ENSMUSP00000153776	ENSMUSP00000153776.2	Vmn1r210	MGI Symbol
ENSMUSG00000061296	ENSMUSG00000061296.3	ENSMUST00000226180	ENSMUST00000226180.2	ENSMUSP00000154333	ENSMUSP00000154333.2	Vmn1r210	MGI Symbol
ENSMUSG00000061296	ENSMUSG00000061296.3	ENSMUST00000226180	ENSMUST00000226180.2	ENSMUSP00000154333	ENSMUSP00000154333.2	Vmn1r210	MGI Symbol
ENSMUSG00000061296	ENSMUSG00000061296.3	ENSMUST00000226180	ENSMUST00000226180.2	ENSMUSP00000154333	ENSMUSP00000154333.2	Vmn1r210	MGI Symbol
ENSMUSG00000061296	ENSMUSG00000061296.3	ENSMUST00000072044	ENSMUST00000072044.2	ENSMUSP00000071925	ENSMUSP00000071925.2	Vmn1r210	MGI Symbol
ENSMUSG00000061296	ENSMUSG00000061296.3	ENSMUST00000072044	ENSMUST00000072044.2	ENSMUSP00000071925	ENSMUSP00000071925.2	Vmn1r210	MGI Symbol
ENSMUSG00000061296	ENSMUSG00000061296.3	ENSMUST00000072044	ENSMUST00000072044.2	ENSMUSP00000071925	ENSMUSP00000071925.2	Vmn1r210	MGI Symbol
ENSMUSG00000063998	ENSMUSG00000063998.5	ENSMUST00000228645	ENSMUST00000228645.2	ENSMUSP00000154146	ENSMUSP00000154146.2	Vmn1r211	MGI Symbol
ENSMUSG00000063998	ENSMUSG00000063998.5	ENSMUST00000228645	ENSMUST00000228645.2	ENSMUSP00000154146	ENSMUSP00000154146.2	Vmn1r211	MGI Symbol
ENSMUSG00000063998	ENSMUSG00000063998.5	ENSMUST00000228645	ENSMUST00000228645.2	ENSMUSP00000154146	ENSMUSP00000154146.2	Vmn1r211	MGI Symbol
ENSMUSG00000063998	ENSMUSG00000063998.5	ENSMUST00000073728	ENSMUST00000073728.5	ENSMUSP00000073405	ENSMUSP00000073405.3	Vmn1r211	MGI Symbol
ENSMUSG00000063998	ENSMUSG00000063998.5	ENSMUST00000073728	ENSMUST00000073728.5	ENSMUSP00000073405	ENSMUSP00000073405.3	Vmn1r211	MGI Symbol
ENSMUSG00000063998	ENSMUSG00000063998.5	ENSMUST00000073728	ENSMUST00000073728.5	ENSMUSP00000073405	ENSMUSP00000073405.3	Vmn1r211	MGI Symbol
ENSMUSG00000071490	ENSMUSG00000071490.6	ENSMUST00000095960	ENSMUST00000095960.5	ENSMUSP00000093655	ENSMUSP00000093655.3	Vmn1r212	MGI Symbol
